OriginalTime	Time	ProcessingTime	TimeStamp	MessageType	Address	Destination	Source	SendCounter	ReceiveCounter	Data...
2026-05-07 20:30:46.050	2026-05-07 20:30:46.050	2026-05-07 20:30:46.050	21742119	NosepokeEvent	1	255	1	178	33	8	1
2026-05-07 20:30:46.113	2026-05-07 20:30:46.113	2026-05-07 20:30:46.113	21742190	NosepokeEvent	1	255	1	179	33	8	0
2026-05-07 20:30:46.425	2026-05-07 20:30:46.425	2026-05-07 20:30:46.425	21742503	NosepokeEvent	1	255	1	180	33	8	1
2026-05-07 20:30:46.456	2026-05-07 20:30:46.456	2026-05-07 20:30:46.456	21742531	NosepokeEvent	1	255	1	181	33	8	0
2026-05-07 20:30:46.628	2026-05-07 20:30:46.613	2026-05-07 20:30:46.628	21742687	NosepokeEvent	1	255	1	182	33	8	1
2026-05-07 20:30:46.628	2026-05-07 20:30:46.628	2026-05-07 20:30:46.628	21742702	NosepokeEvent	1	255	1	183	33	8	0
2026-05-07 20:30:46.674	2026-05-07 20:30:46.674	2026-05-07 20:30:46.674	21742746	AntennaEvent	1	255	1	184	33	2	NewTag	263000247238
2026-05-07 20:30:46.690	2026-05-07 20:30:46.690	2026-05-07 20:30:46.690	21742750	FullCornerState	1	255	1	185	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:30:46.924	2026-05-07 20:30:46.924	2026-05-07 20:30:46.924	21742993	PresenceEvent	1	255	1	186	33	2	1
2026-05-07 20:30:47.720	2026-05-07 20:30:47.720	2026-05-07 20:30:47.720	21743796	NosepokeEvent	1	255	1	187	33	3	1
2026-05-07 20:30:47.876	2026-05-07 20:30:47.876	2026-05-07 20:30:47.876	21743951	AntennaEvent	1	255	1	188	33	2	NoAnimal	
2026-05-07 20:30:48.827	2026-05-07 20:30:48.827	2026-05-07 20:30:48.827	21744892	LiquoValStart	1	255	1	189	33	3	1	52286	54416
2026-05-07 20:30:49.030	2026-05-07 20:30:49.030	2026-05-07 20:30:49.030	21745103	LiquoValEnd	1	255	1	190	33	3	0	52286	54430
2026-05-07 20:30:49.233	2026-05-07 20:30:49.233	2026-05-07 20:30:49.233	21745299	FullCornerState	1	255	1	191	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	52286	54430	5704	24590	1	1	0	0
2026-05-07 20:30:49.685	2026-05-07 20:30:49.685	2026-05-07 20:30:49.701	21745771	LiquoValStart	1	255	1	192	33	3	1	52287	54430
2026-05-07 20:30:50.153	2026-05-07 20:30:50.153	2026-05-07 20:30:50.153	21746234	LiquoValEnd	1	255	1	193	33	3	0	52289	54472
2026-05-07 20:30:50.200	2026-05-07 20:30:50.200	2026-05-07 20:30:50.200	21746268	LiquoValStart	1	255	1	194	33	3	1	52290	54472
2026-05-07 20:30:50.403	2026-05-07 20:30:50.403	2026-05-07 20:30:50.403	21746487	LiquoValEnd	1	255	1	195	33	3	0	52290	54486
2026-05-07 20:30:50.574	2026-05-07 20:30:50.574	2026-05-07 20:30:50.574	21746651	LiquoValStart	1	255	1	196	33	3	1	52291	54486
2026-05-07 20:30:50.793	2026-05-07 20:30:50.793	2026-05-07 20:30:50.793	21746867	LiquoValEnd	1	255	1	197	33	3	0	52291	54500
2026-05-07 20:30:51.027	2026-05-07 20:30:51.027	2026-05-07 20:30:51.027	21747105	LiquoValStart	1	255	1	198	33	3	1	52292	54500
2026-05-07 20:30:51.245	2026-05-07 20:30:51.245	2026-05-07 20:30:51.245	21747327	LiquoValEnd	1	255	1	199	33	3	0	52292	54514
2026-05-07 20:30:51.791	2026-05-07 20:30:51.791	2026-05-07 20:30:51.791	21747850	FullCornerState	1	255	1	200	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26533	26798	14738	10090	1	0	0	0
2026-05-07 20:30:52.072	2026-05-07 20:30:52.072	2026-05-07 20:30:52.072	21748141	AntennaEvent	1	255	1	201	33	3	NewTag	263000247290
2026-05-07 20:30:52.103	2026-05-07 20:30:52.103	2026-05-07 20:30:52.103	21748184	LiquoValStart	1	255	1	202	33	3	1	52293	54514
2026-05-07 20:30:52.322	2026-05-07 20:30:52.322	2026-05-07 20:30:52.322	21748390	LiquoValEnd	1	255	1	203	33	3	0	52293	54528
2026-05-07 20:30:52.493	2026-05-07 20:30:52.493	2026-05-07 20:30:52.493	21748567	LiquoValStart	1	255	1	204	33	3	1	52294	54528
2026-05-07 20:30:52.696	2026-05-07 20:30:52.696	2026-05-07 20:30:52.696	21748780	LiquoValEnd	1	255	1	205	33	3	0	52294	54542
2026-05-07 20:30:52.758	2026-05-07 20:30:52.758	2026-05-07 20:30:52.758	21748836	LiquoValStart	1	255	1	206	33	3	1	52295	54542
2026-05-07 20:30:53.039	2026-05-07 20:30:53.039	2026-05-07 20:30:53.039	21749115	LiquoValEnd	1	255	1	207	33	3	0	52296	54570
2026-05-07 20:30:53.398	2026-05-07 20:30:53.398	2026-05-07 20:30:53.398	21749471	AntennaEvent	1	255	1	208	33	3	NoAnimal	
2026-05-07 20:30:54.022	2026-05-07 20:30:54.022	2026-05-07 20:30:54.022	21750098	PresenceEvent	1	255	1	209	33	3	0
2026-05-07 20:30:54.334	2026-05-07 20:30:54.334	2026-05-07 20:30:54.334	21750400	FullCornerState	1	255	1	210	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31814	13652	22454	23032	1	0	0	0
2026-05-07 20:30:54.506	2026-05-07 20:30:54.506	2026-05-07 20:30:54.506	21750579	NosepokeEvent	1	255	1	211	33	3	0
2026-05-07 20:30:56.315	2026-05-07 20:30:56.315	2026-05-07 20:30:56.315	21752397	NosepokeEvent	1	255	1	212	33	8	1
2026-05-07 20:30:56.534	2026-05-07 20:30:56.534	2026-05-07 20:30:56.534	21752602	LiquoValStart	1	255	1	213	33	8	1	22455	23032
2026-05-07 20:30:56.877	2026-05-07 20:30:56.877	2026-05-07 20:30:56.877	21752950	FullCornerState	1	255	1	214	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:30:57.423	2026-05-07 20:30:57.423	2026-05-07 20:30:57.423	21753504	NosepokeEvent	1	255	1	215	33	3	1
2026-05-07 20:30:57.516	2026-05-07 20:30:57.516	2026-05-07 20:30:57.516	21753588	NosepokeEvent	1	255	1	216	33	3	0
2026-05-07 20:30:59.435	2026-05-07 20:30:59.435	2026-05-07 20:30:59.435	21755500	FullCornerState	1	255	1	217	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	52296	54570	5704	24590	1	0	0	0
2026-05-07 20:30:59.794	2026-05-07 20:30:59.794	2026-05-07 20:30:59.794	21755872	NosepokeEvent	1	255	1	218	33	3	1
2026-05-07 20:31:00.090	2026-05-07 20:31:00.090	2026-05-07 20:31:00.090	21756173	LiquoValStart	1	255	1	219	33	3	1	52297	54570
2026-05-07 20:31:01.806	2026-05-07 20:31:01.806	2026-05-07 20:31:01.806	21757876	LiquoValEnd	1	255	1	220	33	8	0	22499	25370
2026-05-07 20:31:01.916	2026-05-07 20:31:01.916	2026-05-07 20:31:01.916	21758330	NosepokeEvent	1	255	1	221	33	8	0
2026-05-07 20:31:01.978	2026-05-07 20:31:01.978	2026-05-07 20:31:01.978	21758382	FullCornerState	1	255	1	222	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26533	26798	14738	10090	0	0	0	0
2026-05-07 20:31:04.536	2026-05-07 20:31:04.536	2026-05-07 20:31:04.536	21760931	FullCornerState	1	255	1	223	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31814	13652	22499	25370	1	0	0	0
2026-05-07 20:31:05.348	2026-05-07 20:31:05.348	2026-05-07 20:31:05.348	21761755	LiquoValEnd	1	255	1	224	33	3	0	52338	57482
2026-05-07 20:31:05.426	2026-05-07 20:31:05.426	2026-05-07 20:31:05.426	21761838	NosepokeEvent	1	255	1	225	33	3	0
2026-05-07 20:31:07.079	2026-05-07 20:31:07.079	2026-05-07 20:31:07.079	21763482	FullCornerState	1	255	1	226	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:31:09.638	2026-05-07 20:31:09.638	2026-05-07 20:31:09.638	21766031	FullCornerState	1	255	1	227	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:31:12.180	2026-05-07 20:31:12.180	2026-05-07 20:31:12.180	21768582	FullCornerState	1	255	1	228	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26533	26798	14738	10090	0	0	0	0
2026-05-07 20:31:12.539	2026-05-07 20:31:12.539	2026-05-07 20:31:12.539	21768941	AntennaEvent	1	255	1	229	33	4	NewTag	263000247209
2026-05-07 20:31:13.538	2026-05-07 20:31:13.538	2026-05-07 20:31:13.538	21769950	AntennaEvent	1	255	1	230	33	4	NoAnimal	
2026-05-07 20:31:14.661	2026-05-07 20:31:14.661	2026-05-07 20:31:14.661	21771064	AntennaEvent	1	255	1	231	33	4	NewTag	263000247209
2026-05-07 20:31:14.739	2026-05-07 20:31:14.739	2026-05-07 20:31:14.739	21771132	FullCornerState	1	255	1	232	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247209	1	1	31814	13652	22499	25370	1	0	0	0
2026-05-07 20:31:17.282	2026-05-07 20:31:17.282	2026-05-07 20:31:17.282	21773681	FullCornerState	1	255	1	233	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:31:17.516	2026-05-07 20:31:17.516	2026-05-07 20:31:17.516	21773930	AntennaEvent	1	255	1	234	33	4	NoAnimal	
2026-05-07 20:31:19.840	2026-05-07 20:31:19.840	2026-05-07 20:31:19.840	21776232	FullCornerState	1	255	1	235	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:31:22.367	2026-05-07 20:31:22.367	2026-05-07 20:31:22.367	21778782	FullCornerState	1	255	1	236	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26533	26798	14738	10090	0	0	0	0
2026-05-07 20:31:24.926	2026-05-07 20:31:24.926	2026-05-07 20:31:24.926	21781332	FullCornerState	1	255	1	237	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31814	13652	22499	25370	1	0	0	0
2026-05-07 20:31:27.484	2026-05-07 20:31:27.484	2026-05-07 20:31:27.484	21783882	FullCornerState	1	255	1	238	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:31:28.061	2026-05-07 20:31:28.061	2026-05-07 20:31:28.061	21784485	State	1	255	1	239	0	0	1	0	27	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-07 20:31:30.011	2026-05-07 20:31:30.011	2026-05-07 20:31:30.011	21786432	FullCornerState	1	255	1	240	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:31:32.570	2026-05-07 20:31:32.570	2026-05-07 20:31:32.570	21788981	FullCornerState	1	255	1	241	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26533	26798	14738	10090	0	0	0	0
2026-05-07 20:31:35.128	2026-05-07 20:31:35.128	2026-05-07 20:31:35.128	21791532	FullCornerState	1	255	1	242	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31814	13652	22499	25370	1	0	0	0
2026-05-07 20:31:36.797	2026-05-07 20:31:36.797	2026-05-07 20:31:36.797	21793205	PresenceEvent	1	255	1	243	33	1	1
2026-05-07 20:31:37.687	2026-05-07 20:31:37.687	2026-05-07 20:31:37.687	21794082	FullCornerState	1	255	1	244	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	1	0	0	0
2026-05-07 20:31:38.747	2026-05-07 20:31:38.747	2026-05-07 20:31:38.747	21795159	NosepokeEvent	1	255	1	245	33	1	1
2026-05-07 20:31:38.825	2026-05-07 20:31:38.825	2026-05-07 20:31:38.825	21795230	NosepokeEvent	1	255	1	246	33	1	0
2026-05-07 20:31:39.247	2026-05-07 20:31:39.247	2026-05-07 20:31:39.247	21795666	AntennaEvent	1	255	1	247	33	1	NewTag	263000247234
2026-05-07 20:31:39.496	2026-05-07 20:31:39.496	2026-05-07 20:31:39.496	21795924	AntennaEvent	1	255	1	248	33	4	NewTag	263000247209
2026-05-07 20:31:40.229	2026-05-07 20:31:40.229	2026-05-07 20:31:40.229	21796632	FullCornerState	1	255	1	249	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:31:40.323	2026-05-07 20:31:40.323	2026-05-07 20:31:40.323	21796740	AntennaEvent	1	255	1	250	33	1	NoAnimal	
2026-05-07 20:31:41.165	2026-05-07 20:31:41.165	2026-05-07 20:31:41.165	21797579	PresenceEvent	1	255	1	251	33	1	0
2026-05-07 20:31:41.477	2026-05-07 20:31:41.477	2026-05-07 20:31:41.477	21797893	AntennaEvent	1	255	1	252	33	4	NoAnimal	
2026-05-07 20:31:41.883	2026-05-07 20:31:41.883	2026-05-07 20:31:41.883	21798291	NosepokeEvent	1	255	1	253	33	7	1
2026-05-07 20:31:42.070	2026-05-07 20:31:42.070	2026-05-07 20:31:42.070	21798490	NosepokeEvent	1	255	1	254	33	7	0
2026-05-07 20:31:42.476	2026-05-07 20:31:42.476	2026-05-07 20:31:42.476	21798903	NosepokeEvent	1	255	1	255	33	7	1
2026-05-07 20:31:42.772	2026-05-07 20:31:42.772	2026-05-07 20:31:42.772	21799182	FullCornerState	1	255	1	128	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26533	26798	14738	10090	0	0	0	0
2026-05-07 20:31:42.991	2026-05-07 20:31:42.991	2026-05-07 20:31:42.991	21799403	LiquoValStart	1	255	1	129	33	7	1	31815	13652
2026-05-07 20:31:45.331	2026-05-07 20:31:45.331	2026-05-07 20:31:45.331	21801732	FullCornerState	1	255	1	130	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31836	14609	22499	25370	1	1	0	0
2026-05-07 20:31:46.360	2026-05-07 20:31:46.360	2026-05-07 20:31:46.360	21802781	LiquoValEnd	1	255	1	131	33	7	0	31843	14996
2026-05-07 20:31:46.594	2026-05-07 20:31:46.594	2026-05-07 20:31:46.594	21803011	NosepokeEvent	1	255	1	132	33	7	0
2026-05-07 20:31:47.218	2026-05-07 20:31:47.218	2026-05-07 20:31:47.218	21803636	NosepokeEvent	1	255	1	133	33	7	1
2026-05-07 20:31:47.249	2026-05-07 20:31:47.249	2026-05-07 20:31:47.249	21803665	NosepokeEvent	1	255	1	134	33	7	0
2026-05-07 20:31:47.702	2026-05-07 20:31:47.702	2026-05-07 20:31:47.702	21804126	AntennaEvent	1	255	1	135	33	4	NewTag	263000247209
2026-05-07 20:31:47.873	2026-05-07 20:31:47.873	2026-05-07 20:31:47.873	21804282	FullCornerState	1	255	1	136	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:31:49.153	2026-05-07 20:31:49.153	2026-05-07 20:31:49.153	21805564	AntennaEvent	1	255	1	137	33	2	NewTag	263000247234
2026-05-07 20:31:49.324	2026-05-07 20:31:49.324	2026-05-07 20:31:49.324	21805742	AntennaEvent	1	255	1	138	33	4	NoAnimal	
2026-05-07 20:31:50.432	2026-05-07 20:31:50.432	2026-05-07 20:31:50.432	21806832	FullCornerState	1	255	1	139	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247234	1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:31:51.071	2026-05-07 20:31:51.071	2026-05-07 20:31:51.071	21807500	AntennaEvent	1	255	1	140	33	2	NoAnimal	
2026-05-07 20:31:52.522	2026-05-07 20:31:52.522	2026-05-07 20:31:52.522	21808937	NosepokeEvent	1	255	1	141	33	8	1
2026-05-07 20:31:52.553	2026-05-07 20:31:52.553	2026-05-07 20:31:52.553	21808965	NosepokeEvent	1	255	1	142	33	8	0
2026-05-07 20:31:52.959	2026-05-07 20:31:52.959	2026-05-07 20:31:52.959	21809382	FullCornerState	1	255	1	143	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26533	26798	14738	10090	0	0	0	0
2026-05-07 20:31:53.645	2026-05-07 20:31:53.645	2026-05-07 20:31:53.645	21810067	PresenceEvent	1	255	1	144	33	4	0
2026-05-07 20:31:55.533	2026-05-07 20:31:55.533	2026-05-07 20:31:55.533	21811932	FullCornerState	1	255	1	145	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31843	14996	22499	25370	0	0	0	0
2026-05-07 20:31:58.076	2026-05-07 20:31:58.076	2026-05-07 20:31:58.076	21814482	FullCornerState	1	255	1	146	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:32:00.634	2026-05-07 20:32:00.634	2026-05-07 20:32:00.634	21817032	FullCornerState	1	255	1	147	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:32:03.161	2026-05-07 20:32:03.161	2026-05-07 20:32:03.161	21819582	FullCornerState	1	255	1	148	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26533	26798	14738	10090	0	0	0	0
2026-05-07 20:32:05.205	2026-05-07 20:32:05.205	2026-05-07 20:32:05.205	21821629	PresenceEvent	1	255	1	149	33	3	1
2026-05-07 20:32:05.720	2026-05-07 20:32:05.720	2026-05-07 20:32:05.720	21822132	FullCornerState	1	255	1	150	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31843	14996	22499	25370	0	0	0	0
2026-05-07 20:32:08.278	2026-05-07 20:32:08.278	2026-05-07 20:32:08.278	21825015	FullCornerState	1	255	1	151	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:32:08.325	2026-05-07 20:32:08.325	2026-05-07 20:32:08.325	21825085	NosepokeEvent	1	255	1	152	33	6	1
2026-05-07 20:32:09.370	2026-05-07 20:32:09.370	2026-05-07 20:32:09.370	21826131	LiquoValStart	1	255	1	153	33	6	1	14739	10090
2026-05-07 20:32:09.589	2026-05-07 20:32:09.589	2026-05-07 20:32:09.589	21826351	LiquoValEnd	1	255	1	154	33	6	0	14739	10104
2026-05-07 20:32:09.682	2026-05-07 20:32:09.682	2026-05-07 20:32:09.682	21826444	LiquoValStart	1	255	1	155	33	6	1	14740	10104
2026-05-07 20:32:09.901	2026-05-07 20:32:09.901	2026-05-07 20:32:09.901	21826661	LiquoValEnd	1	255	1	156	33	6	0	14740	10118
2026-05-07 20:32:10.821	2026-05-07 20:32:10.821	2026-05-07 20:32:10.821	21827565	FullCornerState	1	255	1	157	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:32:10.946	2026-05-07 20:32:10.946	2026-05-07 20:32:10.946	21827710	LiquoValStart	1	255	1	158	33	6	1	14741	10118
2026-05-07 20:32:11.180	2026-05-07 20:32:11.180	2026-05-07 20:32:11.180	21827924	LiquoValEnd	1	255	1	159	33	6	0	14741	10132
2026-05-07 20:32:11.570	2026-05-07 20:32:11.570	2026-05-07 20:32:11.570	21828322	LiquoValStart	1	255	1	160	33	6	1	14742	10132
2026-05-07 20:32:11.788	2026-05-07 20:32:11.788	2026-05-07 20:32:11.788	21828541	LiquoValEnd	1	255	1	161	33	6	0	14742	10146
2026-05-07 20:32:12.287	2026-05-07 20:32:12.287	2026-05-07 20:32:12.287	21829042	NosepokeEvent	1	255	1	162	33	6	0
2026-05-07 20:32:13.364	2026-05-07 20:32:13.364	2026-05-07 20:32:13.364	21830115	FullCornerState	1	255	1	163	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26533	26798	14742	10146	1	0	0	0
2026-05-07 20:32:14.347	2026-05-07 20:32:14.347	2026-05-07 20:32:14.347	21831100	AntennaEvent	1	255	1	164	33	3	NewTag	263000247234
2026-05-07 20:32:15.361	2026-05-07 20:32:15.361	2026-05-07 20:32:15.361	21832108	AntennaEvent	1	255	1	165	33	3	NoAnimal	
2026-05-07 20:32:15.922	2026-05-07 20:32:15.922	2026-05-07 20:32:15.922	21832665	FullCornerState	1	255	1	166	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31843	14996	22499	25370	0	0	0	0
2026-05-07 20:32:18.091	2026-05-07 20:32:18.091	2026-05-07 20:32:18.091	21834850	NosepokeEvent	1	255	1	167	33	5	1
2026-05-07 20:32:18.106	2026-05-07 20:32:18.106	2026-05-07 20:32:18.106	21834867	AntennaEvent	1	255	1	168	33	3	NewTag	263000247234
2026-05-07 20:32:18.449	2026-05-07 20:32:18.449	2026-05-07 20:32:18.449	21835208	LiquoValStart	1	255	1	169	33	5	1	26534	26798
2026-05-07 20:32:18.465	2026-05-07 20:32:18.465	2026-05-07 20:32:18.465	21835215	FullCornerState	1	255	1	170	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:32:19.245	2026-05-07 20:32:19.245	2026-05-07 20:32:19.245	21836011	AntennaEvent	1	255	1	171	33	3	NoAnimal	
2026-05-07 20:32:20.945	2026-05-07 20:32:20.945	2026-05-07 20:32:20.945	21837702	AntennaEvent	1	255	1	172	33	3	NewTag	263000247234
2026-05-07 20:32:20.961	2026-05-07 20:32:20.961	2026-05-07 20:32:20.961	21837711	LiquoValEnd	1	255	1	173	33	5	0	26553	27806
2026-05-07 20:32:21.008	2026-05-07 20:32:21.008	2026-05-07 20:32:21.008	21837764	FullCornerState	1	255	1	174	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:32:21.694	2026-05-07 20:32:21.694	2026-05-07 20:32:21.694	21838450	NosepokeEvent	1	255	1	175	33	5	0
2026-05-07 20:32:22.630	2026-05-07 20:32:22.630	2026-05-07 20:32:22.630	21839386	AntennaEvent	1	255	1	176	33	3	NoAnimal	
2026-05-07 20:32:23.566	2026-05-07 20:32:23.566	2026-05-07 20:32:23.566	21840315	FullCornerState	1	255	1	177	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26553	27806	14742	10146	1	0	0	0
2026-05-07 20:32:25.407	2026-05-07 20:32:25.407	2026-05-07 20:32:25.407	21842168	AntennaEvent	1	255	1	178	33	2	NewTag	263000247238
2026-05-07 20:32:26.125	2026-05-07 20:32:26.125	2026-05-07 20:32:26.125	21842864	FullCornerState	1	255	1	179	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31843	14996	22499	25370	0	0	0	0
2026-05-07 20:32:27.919	2026-05-07 20:32:27.919	2026-05-07 20:32:27.919	21844687	AntennaEvent	1	255	1	180	33	2	NoAnimal	
2026-05-07 20:32:28.090	2026-05-07 20:32:28.090	2026-05-07 20:32:28.090	21844843	State	1	255	1	181	0	0	1	0	26.6	254	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
2026-05-07 20:32:28.667	2026-05-07 20:32:28.667	2026-05-07 20:32:28.667	21845414	FullCornerState	1	255	1	182	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:32:29.369	2026-05-07 20:32:29.369	2026-05-07 20:32:29.369	21846118	AntennaEvent	1	255	1	183	33	2	NewTag	263000247238
2026-05-07 20:32:31.226	2026-05-07 20:32:31.226	2026-05-07 20:32:31.226	21847965	FullCornerState	1	255	1	184	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247238	1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:32:33.753	2026-05-07 20:32:33.753	2026-05-07 20:32:33.753	21850515	FullCornerState	1	255	1	185	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26553	27806	14742	10146	1	0	0	0
2026-05-07 20:32:34.424	2026-05-07 20:32:34.424	2026-05-07 20:32:34.424	21851174	AntennaEvent	1	255	1	186	33	2	NoAnimal	
2026-05-07 20:32:35.485	2026-05-07 20:32:35.485	2026-05-07 20:32:35.485	21852249	AntennaEvent	1	255	1	187	33	2	NewTag	263000247238
2026-05-07 20:32:36.311	2026-05-07 20:32:36.311	2026-05-07 20:32:36.311	21853064	FullCornerState	1	255	1	188	33	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	31843	14996	22499	25370	0	0	0	0
2026-05-07 20:32:37.419	2026-05-07 20:32:37.419	2026-05-07 20:32:37.419	21854194	AntennaEvent	1	255	1	189	33	2	NoAnimal	
2026-05-07 20:32:37.903	2026-05-07 20:32:37.903	2026-05-07 20:32:37.903	21854659	AntennaEvent	1	255	1	190	33	2	NewTag	263000247238
2026-05-07 20:32:38.870	2026-05-07 20:32:38.870	2026-05-07 20:32:38.870	21855615	FullCornerState	1	255	1	191	33	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	15762	61932	35239	3520	0	0	0	0
2026-05-07 20:32:39.229	2026-05-07 20:32:39.229	2026-05-07 20:32:39.229	21855988	AntennaEvent	1	255	1	192	33	2	NoAnimal	
2026-05-07 20:32:39.697	2026-05-07 20:32:39.697	2026-05-07 20:32:39.697	21856457	AntennaEvent	1	255	1	193	33	2	NewTag	263000247238
2026-05-07 20:32:41.413	2026-05-07 20:32:41.413	2026-05-07 20:32:41.413	21858165	FullCornerState	1	255	1	194	33	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NewTag	263000247238	1	1	52338	57482	5704	24590	1	0	0	0
2026-05-07 20:32:43.019	2026-05-07 20:32:43.019	2026-05-07 20:32:43.019	21859779	AntennaEvent	1	255	1	195	33	2	NoAnimal	
2026-05-07 20:32:43.971	2026-05-07 20:32:43.971	2026-05-07 20:32:43.971	21860715	FullCornerState	1	255	1	196	33	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NoAnimal		1	1	26553	27806	14742	10146	1	0	0	0
2026-05-07 20:32:45.999	2026-05-07 20:32:45.999	2026-05-07 20:32:45.999	21862752	AntennaEvent	1	255	1	197	33	2	NewTag	263000247238
